# id,beta
659,3.01819
660,3.01819
661,2.46717
662,3.01819
663,3.01819
664,3.01819
665,3.01819
666,3.01819
667,3.01819
668,3.01819
669,3.01819
670,3.01819
671,2.70795
672,3.01819
673,3.01819
674,3.01819
675,3.01819
676,3.01819
677,3.01819
678,3.01819
679,3.01819
680,3.01819
681,3.01819
682,3.01819
683,3.01819
684,1.87949
685,1.87949
686,1.80883
687,1.80883
688,2.45215
689,2.45215
690,2.70255
691,2.23922
692,2.23922
693,2.23922
694,2.23922
695,2.48919
696,2.48919
697,1.99502
698,3.22511
699,3.22511
700,2.48919
701,2.48919
702,2.70795
703,2.17588
704,1.75116
705,1.75116
706,2.05158
707,2.57003
708,2.83112
709,2.48919
710,2.01123
711,2.14985
712,3.22511
713,3.22511
714,3.22511
715,1.99075
716,1.98775
717,2.05158
718,2.02253
719,1.74064
720,3.22511
721,3.22511
722,2.46717
723,3.22511
724,3.22511
725,3.22511
726,3.22511
727,3.22511
728,3.22511
729,3.22511
730,3.22511
731,3.22511
732,3.22511
733,3.22511
734,3.22511
735,3.22511
736,3.22511
737,3.22511
738,3.22511
739,3.22511
740,3.22511
741,3.22511
742,3.22511
743,3.22511
744,3.22511
745,3.22511
746,3.22511
747,3.22511
748,3.22511
749,3.22511
750,3.22511
751,3.22511
752,3.22511
753,3.22511
754,3.22511
755,3.22511
756,2.01131
757,3.22511
758,3.22511
759,2.32564
760,1.97628
761,2.00484
762,2.00484
763,2.03963
764,2.09689
765,2.09689
766,2.09689
767,3.22511
768,3.22511
769,3.22511
770,2.17588
771,3.22511
772,3.22511
773,2.82172
774,2.16988
775,3.22511
776,3.22511
777,3.22511
778,3.22511
779,2.83659
780,2.16988
781,2.16988
782,2.16988
783,2.83659
784,3.22511
785,3.22511
786,3.22511
787,3.22511
788,3.22511
789,2.83659
790,2.17588
791,2.23922
792,1.87949
793,2.09409
794,1.97319
795,1.98775
796,2.14565
797,1.87949
798,2.16988
799,2.16988
800,2.14565
801,2.16988
802,2.00696
803,2.00696
804,1.74067
805,1.74067
806,1.74067
807,2.70795
808,2.70795
809,1.74067
810,1.80967
811,2.03888
812,1.75876
813,1.87949
814,1.87949
815,1.87949
816,2.70795
817,2.23922
818,1.80967
819,1.75471
820,1.74067
821,1.99502
822,1.80903
823,2.15045
824,2.48919
825,2.48919
826,2.57118
827,2.57118
828,2.57118
829,2.70795
830,2.33513
831,3.22511
832,2.82172
833,2.15656
834,2.48919
835,2.48919
836,3.22511
837,2.05158
838,3.22511
839,3.22511
840,3.22511
841,3.22511
842,3.22511
843,3.22511
844,3.22511
845,3.22511
846,3.22511
847,3.22511
848,3.22511
849,3.22511
