# id,beta
1146,3.36684
1147,3.36684
1148,3.36684
1149,3.36684
1150,3.36684
1151,0.81198
1152,3.36684
1153,0.79537
1154,0.79537
1155,3.36684
1156,3.36684
1157,3.36684
1158,3.36684
1159,3.36684
1160,3.36684
1161,3.36684
1162,1.59349
1163,1.59349
1164,1.59349
1165,1.59349
1166,3.36684
1167,3.36684
1168,0.81198
1169,3.36684
1170,3.36684
1171,3.36684
1172,0.81198
1173,3.36684
1174,3.36684
1175,3.36684
1176,3.36684
1177,3.36684
1178,0.81198
1179,3.36684
1180,3.36684
1181,3.36684
1182,3.36684
1183,3.36684
1184,3.36684
1185,3.36684
1186,3.36684
1187,3.36684
1188,3.36684
1189,3.36684
1190,3.36684
1191,3.36684
1192,3.36684
1193,3.36684
1194,3.36684
1195,3.36684
1196,3.36684
1197,3.36684
1198,3.36684
1199,3.36684
1200,3.36684
1201,0.81198
1202,0.81198
1203,0.81198
1204,3.36684
1205,3.36684
1206,3.36684
1207,3.36684
1208,1.59349
1209,1.59349
1210,1.59349
1211,1.59349
1212,0.86634
1213,1.59349
1214,1.59349
1215,1.59349
1216,1.59349
1217,3.36684
1218,1.59349
1219,3.36684
1220,1.31251
1221,1.31251
1222,1.31251
1223,3.36684
1224,3.36684
1225,3.36684
1226,1.31251
1227,3.36684
1228,3.36684
1229,3.36684
1230,3.36684
1231,1.59349
1232,3.36684
1233,3.36684
1234,3.36684
1235,3.36684
1236,1.59349
1237,1.59349
1238,1.31251
1239,0.72364
1240,0.72364
1241,0.72364
1242,3.36684
1243,3.36684
1244,3.36684
1245,3.36684
1246,0.72364
1247,1.59349
1248,0.81198
1249,3.36684
1250,1.59349
1251,3.36684
1252,1.59349
1253,3.36684
1254,3.36684
1255,3.36684
1256,3.36684
1257,3.36684
1258,3.36684
1259,3.36684
1260,3.36684
1261,1.31251
1262,0.75484
1263,3.36684
1264,3.36684
1265,3.36684
1266,3.36684
1267,0.72364
1268,0.72364
1269,3.36684
1270,3.36684
1271,0.75484
1272,3.36684
1273,1.31251
1274,3.36684
1275,3.36684
1276,3.36684
1277,0.72364
1278,3.36684
1279,1.31251
1280,1.59349
1281,3.36684
1282,1.59349
1283,3.36684
1284,1.31251
1285,3.36684
1286,3.36684
1287,3.36684
1288,3.36684
1289,3.36684
1290,3.36684
1291,3.36684
1292,3.36684
1293,3.36684
1294,3.36684
1295,3.36684
1296,3.36684
1297,3.36684
1298,3.36684
1299,3.36684
1300,3.36684
1301,3.36684
1302,3.36684
1303,3.36684
1304,3.36684
1305,3.36684
1306,3.36684
1307,3.36684
1308,3.36684
1309,3.36684
1310,3.36684
1311,3.36684
1312,3.36684
1313,3.36684
1314,3.36684
1315,3.36684
1316,3.36684
1317,3.36684
1318,3.36684
1319,3.36684
1320,3.36684
1321,3.36684
1322,3.36684
1323,3.36684
1324,3.36684
1325,3.36684
1326,3.36684
1327,3.36684
1328,3.36684
1329,3.36684
1330,3.36684
1331,3.36684
1332,3.36684
1333,3.36684
1334,3.36684
1335,3.36684
1336,3.36684
1337,1.10350
1338,1.10350
1339,3.36684
1340,1.59349
1341,1.59349
1342,1.10350
1343,1.10350
1344,1.10350
1345,3.36684
1346,1.18393
1347,0.75484
1348,1.59349
1349,1.59349
1350,3.36684
1351,3.36684
1352,3.36684
1353,3.36684
1354,3.36684
1355,1.07648
1356,0.68471
1357,0.68471
1358,1.18393
1359,0.75484
1360,3.36684
1361,3.36684
1362,3.36684
1363,3.36684
1364,3.36684
1365,3.36684
1366,3.36684
1367,1.18393
1368,1.18393
1369,1.18393
1370,1.18393
1371,1.18393
1372,3.36684
1373,3.36684
1374,3.36684
1375,3.36684
1376,3.36684
1377,3.36684
1378,0.79537
1379,0.79537
1380,0.79537
1381,0.79537
1382,3.36684
1383,3.36684
1384,3.36684
1385,3.36684
1386,1.59349
1387,3.36684
1388,3.36684
1389,3.36684
1390,3.36684
1391,3.36684
1392,3.36684
1393,3.36684
1394,3.36684
1395,3.36684
1396,3.36684
1397,3.36684
1398,3.36684
1399,3.36684
1400,3.36684
1401,3.36684
1402,3.36684
1403,3.36684
1404,3.36684
1405,1.59349
1406,3.36684
1407,3.36684
1408,3.36684
1409,3.36684
1410,3.36684
1411,3.36684
1412,3.36684
1413,3.36684
1414,3.36684
1415,3.36684
1416,3.36684
1417,3.36684
1418,3.36684
1419,3.36684
1420,3.36684
1421,3.36684
1422,3.36684
1423,3.36684
1424,3.36684
1425,3.36684
1426,3.36684
1427,3.36684
1428,3.36684
1429,3.36684
1430,3.36684
1431,1.59349
1432,1.59349
1433,1.59349
1434,3.36684
1435,1.59349
1436,3.36684
1437,3.36684
1438,3.36684
1439,3.36684
1440,1.59349
1441,3.36684
1442,3.36684
1443,3.36684
1444,3.36684
1445,3.36684
1446,3.36684
1447,3.36684
1448,3.36684
1449,3.36684
1450,3.36684
1451,3.36684
1452,1.59349
1453,3.36684
1454,3.36684
1455,3.36684
1456,3.36684
1457,3.36684
1458,3.36684
1459,3.36684
1460,3.36684
1461,3.36684
1462,3.36684
1463,3.36684
1464,3.36684
1465,3.36684
1466,3.36684
1467,3.36684
1468,3.36684
1469,3.36684
1470,3.36684
1471,1.31251
1472,0.75484
1473,0.75484
1474,3.36684
1475,3.36684
1476,3.36684
1477,3.36684
1478,0.75484
1479,0.75484
1480,3.36684
1481,3.36684
1482,3.36684
1483,3.36684
1484,3.36684
1485,3.36684
1486,3.36684
1487,3.36684
1488,1.59349
1489,1.59349
1490,1.18393
1491,0.79537
1492,0.79537
1493,3.36684
1494,3.36684
1495,3.36684
1496,3.36684
1497,3.36684
1498,1.59349
1499,1.59349
1500,1.59349
1501,3.36684
1502,3.36684
1503,3.36684
1504,3.36684
1505,3.36684
1506,3.36684
1507,1.59349
1508,1.59349
1509,3.36684
1510,3.36684
1511,3.36684
1512,1.31251
1513,1.31251
1514,3.36684
1515,3.36684
1516,3.36684
1517,3.36684
1518,3.36684
1519,3.36684
1520,1.31251
1521,1.31251
1522,1.31251
1523,1.31251
1524,3.36684
1525,3.36684
1526,3.36684
1527,3.36684
1528,3.36684
1529,3.36684
1530,3.36684
1531,3.36684
1532,3.36684
1533,3.36684
1534,3.36684
1535,3.36684
1536,3.36684
1537,3.36684
1538,3.36684
1539,3.36684
1540,3.36684
1541,3.36684
1542,3.36684
1543,3.36684
1544,3.36684
1545,3.36684
1546,3.36684
1547,3.36684
1548,3.36684
1549,3.36684
1550,3.36684
1551,3.36684
1552,1.59349
1553,3.36684
1554,3.36684
1555,3.36684
1556,3.36684
1557,3.36684
1558,3.36684
1559,3.36684
1560,3.36684
1561,3.36684
1562,3.36684
1563,3.36684
1564,3.36684
1565,3.36684
1566,3.36684
1567,3.36684
1568,3.36684
1569,1.18393
1570,1.18393
1571,1.59349
1572,3.36684
1573,3.36684
1574,3.36684
1575,3.36684
1576,3.36684
1577,3.36684
1578,1.59349
1579,1.59349
1580,1.59349
1581,1.59349
1582,3.36684
1583,3.36684
1584,3.36684
1585,3.36684
1586,3.36684
1587,3.36684
1588,3.36684
1589,3.36684
1590,3.36684
1591,3.36684
1592,3.36684
1593,3.36684
1594,3.36684
1595,3.36684
1596,3.36684
1597,3.36684
1598,3.36684
1599,3.36684
1600,3.36684
1601,3.36684
1602,3.36684
1603,3.36684
1604,3.36684
1605,3.36684
1606,1.59349
1607,1.59349
1608,3.36684
1609,3.36684
1610,3.36684
1611,3.36684
1612,3.36684
1613,3.36684
1614,0.81198
1615,3.36684
1616,3.36684
1617,3.36684
1618,3.36684
1619,3.36684
1620,1.59349
